,PLR_ID,public_tra,eating,culture,community,health_car,public_ser,education,outdoor_fa,outdoor_le,night_life,water,mig_rate,ave_rent,social_hou,public_hou,five_y_pls,rent_to_pr,dyn_r_to_p,sales,dyn_sales,unemployme,welfare,child_pov,dyn_unempl,dyn_welfar,dyn_child,B_1940,B_1941_199,B_1991_201,vegpm20,other_sch,vocat_sch,primary_sc,Gymnasium,secon_sch,priv_schoo,sp_nee_sch,kita,stations,PLR_NAME,BZR_NAME
434,12400616,58,7,0,1,2,10,0,21,3,1,0,14.22,10.6,2.99,2.81,75.99,0.17,7.08,0.18590981701202688,12.63,1.28,2.43,5.56,0.27,0.17,0.85,19.49,62.57,17.94,6.13,0,0,1,0,0,0,0,4,0,Konradshöhe/Tegelort,West 2 - Heiligensee/Konradshöhe
435,8100207,81,160,15,13,109,26,2,539,4,82,2,67.3,11.52,6.73,9.55,62.9,1.4,98.74,0.485,41.44,12.75,26.35,52.7,3.85,-4.97,-4.55,54.23,44.34,1.43,3.37,0,0,6,2,1,2,0,55,4,Rollberg,Neuköllner Mitte/Zentrum
436,10100206,60,8,0,0,6,13,0,201,6,3,1,25.84,7.21,1.03,35.26,70.54,0.2,12.64,0.06,3.41,6.5,17.63,39.95,1.07,-2.5,-2.99,0.0,99.53,0.47,2.52,0,0,3,1,3,2,0,13,4,Wuhletalstraße,Marzahn Mitte
437,4500939,132,108,6,2,79,32,7,70,8,21,7,46.04,12.9,3.15,3.94,65.66,2.76,101.8,1.0188510506471502,70.38,4.42,8.59,19.28,0.4,-1.34,-5.4,50.21,44.83,4.96,2.14,0,0,1,0,2,3,1,33,4,Eisenzahnstraße,Halensee
438,10200421,51,8,2,1,14,7,0,94,1,4,1,49.34,8.62,2.55,38.33,65.45,0.0,0.0,0.094,6.07,3.79,15.27,28.99,-0.5,-4.06,-11.4,0.0,1.3,98.7,1.69,0,1,1,0,1,0,0,15,6,Helle Mitte,Hellersdorf Nord
439,4200204,21,4,0,0,1,5,0,7,1,0,0,31.78,10.63,2.4,3.64,66.23,0.27,36.09,0.7384138875273056,66.22,2.95,5.19,11.4,0.63,0.55,-2.18,1.82,68.19,29.99,8.48,0,0,0,0,0,0,0,1,1,Angerburger Allee,Heerstraße
440,7100205,90,119,2,7,26,21,3,139,11,33,5,56.38,11.25,12.65,18.81,66.02,1.15,70.46,0.6627794891044323,48.98,9.58,23.8,45.16,2.73,-2.68,-7.8,44.55,49.88,5.57,2.49,0,1,3,0,1,1,0,21,7,Alvenslebenstraße,Schöneberg Nordost
441,7601236,122,16,1,2,14,22,0,32,9,3,0,42.85,8.1,12.71,26.72,71.06,0.2,4.42,0.17320132112439018,11.06,8.62,19.74,48.47,2.76,-0.51,3.87,34.2,61.15,4.65,2.73,0,0,2,0,1,2,1,19,1,Marienfelder Allee Nordwest,Marienfelde Nord
442,3601140,20,54,5,5,52,11,7,139,10,19,2,32.75,10.49,0.74,15.46,61.31,1.29,84.5,0.6921975903101266,65.85,3.19,4.78,4.68,0.62,-1.04,-1.19,89.52,4.63,5.85,1.49,0,0,4,0,0,1,0,43,6,Malmöer Straße,Prenzlauer Berg Nordwest
443,3400620,165,36,8,4,43,21,3,156,12,18,3,18.58,10.51,1.65,20.22,66.09,1.64,45.49,0.44816287234678026,29.51,1.9,4.1,2.58,0.33,1.12,-0.78,36.6,19.89,43.51,6.44,0,1,6,1,1,1,0,42,9,Schönholz,Schönholz/Wilhelmsruh/Rosenthal
444,8401138,36,7,0,0,8,8,0,18,6,1,1,33.27,7.91,18.49,9.83,73.53,0.04,12.67,0.201533454656601,10.72,8.84,17.29,48.82,1.17,-0.25,1.6,5.59,93.29,1.12,2.72,0,0,0,0,0,0,0,4,0,Goldhähnchenweg,Buckow Nord
445,1100206,259,394,31,5,40,38,1,591,2,53,23,52.44,16.17,1.84,16.66,56.71,1.54,78.4,0.771,48.92,2.16,4.94,12.9,0.57,1.44,5.07,47.34,24.24,28.42,0.84,0,1,1,0,0,3,0,27,29,Unter den Linden,Regierungsviertel
446,3200310,66,3,0,1,3,10,0,40,14,1,0,14.66,10.76,3.21,3.45,69.0,0.67,30.08,0.259,22.11,2.07,5.31,10.18,0.61,-0.76,-1.17,10.75,15.38,73.86,1.13,0,0,2,0,0,0,1,13,6,Krugpfuhl,Buchholz
447,9200614,46,4,1,2,6,9,0,63,2,1,0,9.68,10.22,2.91,25.39,55.36,0.7,40.57,0.517,43.32,4.43,7.74,23.11,0.6,-0.57,0.65,71.64,24.91,3.45,4.1,0,0,0,1,0,3,0,10,4,Oberspree,Niederschöneweide
448,1100308,318,285,21,5,50,32,2,689,4,54,17,44.19,16.17,1.85,16.66,56.71,1.54,78.39,0.770814306970613,48.91,1.38,2.61,4.72,0.42,-0.08,0.45,55.53,9.87,34.6,1.12,0,0,2,0,1,2,0,32,28,Charitéviertel,Alexanderplatz
449,8200624,97,26,2,2,23,13,0,246,5,18,3,46.77,8.67,10.46,15.16,70.38,0.75,28.99,0.3501563242068463,18.0,9.62,19.89,48.88,2.53,-1.09,0.03,44.68,53.3,2.02,2.4,0,0,5,0,1,1,1,33,0,Tempelhofer Weg,Britz Nord
450,5100314,76,53,4,3,22,14,0,148,6,19,1,58.79,7.99,5.95,12.59,63.56,0.7,14.0,0.40300010901989297,33.4,10.53,25.32,57.8,1.26,-2.96,-2.53,58.63,39.71,1.66,1.88,0,0,3,3,1,0,1,17,1,Kurstraße,Spandau Mitte
451,11200515,56,4,0,1,5,12,0,26,5,4,0,20.46,8.9,2.73,35.94,64.34,0.05,11.53,0.1736014418406412,10.54,1.03,2.59,5.17,0.04,-0.03,-0.73,41.47,10.7,47.83,1.31,0,0,1,1,1,0,0,8,9,Weiße Taube,Alt-Hohenschönhausen Süd
452,4300412,108,68,8,4,25,19,1,216,2,18,3,55.77,13.06,4.71,6.85,64.78,1.88,98.46,1.0534456741025207,72.0,5.8,14.54,22.0,-0.16,-2.82,-12.06,25.51,74.49,0.0,3.77,0,1,2,1,1,1,0,36,3,Schlossgarten,Schloss Charlottenburg
453,6200418,43,3,0,0,2,7,0,2,4,1,0,49.02,9.29,6.22,9.61,68.98,1.13,20.78,0.433,31.99,,,,,,,,,,4.76,0,1,1,0,0,0,0,6,1,Landweg,Ostpreußendamm
454,11401034,109,15,0,3,14,20,0,622,19,3,8,31.14,9.49,2.04,31.1,61.22,0.82,38.51,0.2131185865703155,20.71,6.6,13.15,39.85,1.88,-2.7,3.06,55.98,40.14,3.88,6.84,0,0,2,1,2,1,1,10,10,Tierpark,Friedrichsfelde Nord
455,12500825,170,32,1,0,19,20,0,57,11,7,1,27.68,7.55,1.57,42.17,69.89,0.05,10.75,0.233599316640757,15.84,5.02,10.06,24.22,0.82,-1.43,-6.59,54.7,40.07,5.22,2.02,0,0,4,1,1,3,2,12,4,Borsigwalde,West 3 - Borsigwalde/Freie Scholle
456,6300633,152,53,1,1,21,30,0,73,6,15,1,25.53,10.84,3.52,2.48,68.34,0.67,30.73,0.5450151086064288,44.53,3.35,4.82,11.65,0.83,-0.52,-0.16,56.08,35.51,8.41,4.03,0,1,5,4,2,2,0,28,2,Augustaplatz,Drakestraße
457,1100205,202,208,12,2,32,23,1,396,0,18,12,61.91,16.16,1.95,16.71,56.76,1.53,78.32,0.7681259306692518,48.78,2.88,6.34,19.76,0.51,-1.65,0.73,2.49,66.84,30.67,2.87,0,1,3,0,0,2,0,19,11,Wilhelmstraße,Regierungsviertel
458,1200629,92,65,3,2,33,23,1,377,2,10,8,47.89,14.53,6.68,4.43,59.13,1.19,87.17,0.8431832322778646,52.38,2.64,6.73,14.09,0.32,-0.54,-0.56,25.14,72.76,2.1,5.42,0,1,2,1,0,2,0,26,4,Hansaviertel,Moabit Ost
459,2100105,148,161,16,16,39,26,0,271,23,60,2,70.54,13.35,26.08,28.66,68.51,0.5,61.14,0.1391870480379439,18.21,12.93,29.74,63.84,2.08,-3.19,-0.79,22.2,77.36,0.44,3.69,0,1,4,0,0,1,2,40,4,Prinzenstraße,Südliche  Friedrichstadt
460,8100521,190,42,2,3,26,27,0,243,9,32,5,65.96,11.51,6.73,9.57,62.92,1.4,98.52,0.48476858323533084,41.38,17.79,36.58,74.68,4.93,-4.48,-1.63,43.72,54.07,2.21,1.93,0,1,5,1,1,3,1,28,5,Schulenburgpark,Köllnische Heide
461,5300838,64,8,0,0,2,10,0,38,18,3,2,47.96,8.33,10.39,30.63,65.92,0.29,4.44,0.40434257469796286,34.27,,,,,,,62.89,18.74,18.37,3.2,0,0,1,1,0,0,0,7,0,Gartenfeld,Siemensstadt
462,9401330,58,13,0,1,2,11,0,63,2,1,0,10.99,8.58,2.65,25.63,69.08,0.45,17.42,0.0894354161061347,9.55,0.88,1.94,3.15,0.35,0.14,0.24,51.1,17.15,31.75,3.12,0,0,0,0,0,1,0,8,12,Wendenschloß,Köpenick Süd
463,3100103,64,6,0,3,8,15,1,41,26,3,2,20.77,8.65,0.02,44.72,63.51,0.0,2.58,0.0918191138724796,7.39,7.81,14.31,32.93,1.64,-2.16,-3.16,13.11,86.61,0.28,4.35,0,0,2,0,1,1,1,15,1,Karower Chaussee,Buch
464,3200309,83,6,0,2,3,17,1,42,10,0,0,14.66,10.76,3.21,3.45,69.0,0.67,30.08,0.2589164592274464,22.1,2.42,4.77,8.48,0.56,-1.15,-3.3,23.96,22.19,53.85,2.03,0,0,2,0,0,0,1,10,8,Eddastraße,Buchholz
465,9100408,127,19,0,3,17,23,0,107,3,10,0,17.32,10.72,0.59,18.72,65.15,0.91,35.02,0.5509985906935689,36.01,4.08,8.23,19.1,0.69,-1.04,-1.18,71.25,20.67,8.08,2.06,0,0,3,1,1,0,0,18,13,Johannisthal Ost,Johannisthal
466,4100101,222,25,0,6,16,25,0,221,11,12,1,49.71,7.45,10.92,47.09,71.32,0.0,8.06,0.2264922293413278,28.44,7.53,16.82,43.97,0.74,-2.08,-5.71,33.49,63.86,2.65,5.49,0,1,3,2,1,0,0,20,6,Jungfernheide/Plötzensee,Charlottenburg Nord
467,3601142,103,293,17,10,89,31,10,214,19,83,8,35.36,10.47,2.39,15.78,61.51,1.24,81.51,0.6653415082448045,62.86,2.94,4.99,6.12,0.75,0.3,0.19,91.27,4.79,3.95,1.55,0,0,8,0,0,2,0,75,20,Falkplatz,Prenzlauer Berg Nordwest
468,3400831,110,22,0,1,31,18,1,64,11,8,0,19.69,10.5,1.7,20.16,66.13,1.64,45.36,0.44504738174192615,29.29,,,,,,,65.04,27.23,7.73,2.02,0,0,3,1,1,6,0,22,14,Pankower Tor,Pankow Süd
469,5100209,86,4,0,0,6,12,0,31,2,3,0,52.3,7.99,5.95,12.59,63.56,0.7,14.0,0.403,33.4,9.52,22.92,48.57,1.4,-2.93,-1.8,3.83,64.79,31.37,5.3,0,0,3,0,1,0,1,16,0,Westerwaldstraße,Falkenhagener Feld
470,2200213,156,268,20,10,65,41,1,188,8,89,2,47.76,14.41,5.67,4.95,63.4,2.54,131.93,0.6319977877480624,47.96,4.83,11.41,17.78,1.08,-0.42,-1.44,82.74,16.23,1.03,3.27,0,1,8,3,2,1,1,69,5,Graefekiez Nord,Tempelhofer Vorstadt
471,3400723,127,45,2,2,42,23,2,99,15,12,1,17.64,10.51,1.64,20.26,66.1,1.64,45.55,0.44800000000000006,29.48,3.72,6.24,11.58,0.79,-1.33,0.94,64.61,28.59,6.8,2.93,0,0,4,2,2,6,2,41,14,Garbátyplatz,Pankow Zentrum
472,8100418,115,99,10,5,66,19,1,300,2,50,2,47.74,11.52,6.73,9.55,62.9,1.4,98.74,0.485,41.44,7.69,15.61,37.95,1.82,-1.92,-4.17,88.15,11.85,0.0,2.41,0,0,4,1,0,3,2,35,2,Hertzbergplatz,Rixdorf
473,10300732,98,11,0,1,6,14,0,387,10,2,2,23.76,9.55,2.81,14.71,67.8,0.04,1.87,0.044043820681225,2.52,5.73,11.19,21.1,1.89,-0.2,2.55,28.83,27.78,43.39,4.09,0,0,2,0,0,1,0,12,4,Buckower Ring,Biesdorf
474,1300731,103,52,20,11,36,17,3,127,9,41,3,63.74,10.24,23.09,19.74,63.97,0.64,43.88,0.3284329609510023,25.28,10.64,26.28,61.98,2.79,-3.74,-1.45,70.87,25.77,3.36,2.56,0,2,4,0,0,1,0,31,6,Koloniestraße,Osloer Straße
475,6100103,129,126,4,0,176,29,4,122,2,25,2,32.72,10.8,2.0,1.39,67.92,0.99,55.23,0.975722291103666,60.47,2.6,4.71,6.76,0.74,-0.51,-1.41,84.92,14.05,1.03,2.87,0,0,4,4,1,1,0,29,4,Markelstraße,Schloßstraße
476,2400522,74,110,10,11,48,31,2,188,23,43,4,29.56,14.63,1.12,37.46,59.69,0.69,121.12,0.8195318001060514,56.44,3.3,6.55,13.21,0.65,-0.38,-0.78,41.65,41.22,17.13,3.4,0,1,4,1,3,3,2,44,15,Richard-Sorge-Viertel,Karl-Marx-Allee Nord
477,11300722,90,49,3,2,42,28,3,416,15,23,2,27.28,8.72,0.59,32.83,62.08,0.45,10.79,0.0640234829568362,7.07,3.53,7.6,14.21,0.61,-1.25,-3.52,67.8,28.38,3.82,2.78,0,0,4,1,2,7,2,34,17,Rathaus Lichtenberg,Alt-Lichtenberg
478,1200624,151,47,4,1,11,15,0,335,8,6,3,67.26,14.54,6.67,4.5,59.12,1.19,87.08,0.8421904299939051,52.32,3.53,9.35,21.7,-1.54,-7.37,-11.63,64.85,18.48,16.67,1.03,0,0,3,0,1,1,0,22,8,Heidestraße,Moabit Ost
479,10300731,135,14,0,2,20,21,0,240,11,5,2,18.4,9.55,2.81,14.72,67.8,0.04,1.89,0.0440242284527048,2.52,0.45,1.26,2.12,-0.07,0.05,-0.03,39.05,19.04,41.92,2.83,0,0,3,2,0,1,1,21,6,Oberfeldstraße,Biesdorf
480,2100106,153,209,16,15,48,29,1,223,20,72,1,65.33,13.35,26.05,28.63,68.5,0.5,61.24,0.1399247416654834,18.25,12.27,29.35,61.72,3.2,-2.01,1.67,47.91,49.62,2.47,3.34,0,1,6,2,1,0,1,50,4,Wassertorplatz,Südliche  Friedrichstadt
481,4200205,74,9,0,0,8,13,0,91,1,4,0,32.27,10.64,2.37,3.58,66.23,0.27,36.17,0.7399999558925628,66.36,1.77,3.0,7.66,0.33,-0.29,0.02,20.76,60.74,18.49,6.4,0,0,1,1,0,4,0,11,5,Flatowallee,Heerstraße
482,9100409,188,25,0,3,20,32,0,240,5,10,0,16.43,10.63,1.0,19.87,63.47,0.87,35.97,0.5449960296701174,37.26,1.46,4.56,10.46,-0.04,-0.11,3.36,8.52,6.8,84.68,1.2,0,0,2,1,0,2,0,26,17,Landschaftspark Adlershof,Johannisthal
483,6200317,142,14,2,0,17,26,0,32,13,4,0,20.51,9.29,6.23,9.64,68.98,1.12,20.75,0.43254340120288537,31.96,2.26,4.86,11.22,0.52,-0.77,-1.69,46.91,45.98,7.11,2.85,0,0,3,0,0,2,1,16,0,Lankwitz Süd,Lankwitz
484,4501146,121,64,4,1,54,29,5,120,7,12,3,45.77,12.9,3.15,3.94,65.66,2.76,101.8,1.0188367516958388,70.38,5.3,10.9,28.48,1.71,-2.02,-4.43,63.42,33.83,2.76,3.38,0,0,1,3,1,1,2,38,5,Barstraße,Volkspark Wilmersdorf
485,8100206,130,214,24,15,126,29,1,382,3,107,0,58.68,11.52,6.73,9.55,62.9,1.4,98.74,0.4849999710917473,41.44,8.25,17.99,43.15,1.92,-1.88,-3.7,84.79,13.43,1.78,2.0,0,0,6,2,1,3,0,64,5,Flughafenstraße,Neuköllner Mitte/Zentrum
486,3400828,64,26,6,0,12,16,0,47,7,7,0,19.69,10.51,1.66,20.23,66.11,1.64,45.48,0.4464689167258585,29.4,2.81,4.96,8.79,-0.24,-1.23,-3.09,36.88,46.49,16.63,2.22,0,0,3,0,2,3,0,32,9,Spiekermann Straße,Pankow Süd
487,5100316,206,57,7,2,32,15,0,113,6,23,1,40.46,7.99,5.98,12.63,63.58,0.7,14.01,0.4025455189291679,33.38,7.35,17.78,44.02,1.02,-1.5,0.4,49.99,44.47,5.53,2.61,0,0,5,3,1,1,1,24,4,Carl-Schurz-Straße,Spandau Mitte
488,11401033,58,8,0,2,5,11,0,184,9,1,2,37.09,9.48,2.04,31.13,61.26,0.82,38.4,0.21236549916119837,20.64,6.14,13.78,30.39,0.54,-1.31,-4.12,15.78,49.53,34.69,6.98,0,0,2,0,1,0,0,8,3,Gensinger Straße,Friedrichsfelde Nord
489,11401135,58,6,0,4,21,14,0,463,45,4,2,28.78,9.49,2.04,31.09,61.22,0.82,38.52,0.21341435421654018,20.73,7.05,13.51,40.36,1.75,0.77,3.43,2.34,87.01,10.65,4.22,0,0,4,1,1,0,0,12,2,Dolgenseestraße,Friedrichsfelde Süd
490,4501041,131,382,11,6,72,48,1,189,2,62,15,46.65,13.07,4.71,6.8,64.77,1.89,98.67,1.0549715031087985,72.07,2.59,5.52,11.8,0.56,0.0,1.73,78.0,16.51,5.49,2.31,0,0,3,1,1,2,0,18,4,George-Grosz-Platz,Lietzenburger Straße
491,4300415,153,121,7,1,34,29,1,138,0,18,3,38.95,13.06,4.7,6.79,64.78,1.88,98.41,1.0536905726790429,72.05,3.41,7.26,13.77,0.29,-0.69,0.52,60.27,36.53,3.2,3.41,0,1,3,0,1,0,0,37,4,Lietzensee,Schloss Charlottenburg
492,7601238,155,12,0,0,10,24,0,20,5,5,1,39.96,8.1,12.7,26.67,71.05,0.2,4.48,0.17381294168850941,11.13,5.36,12.41,37.3,1.45,-1.78,-2.9,12.17,72.19,15.64,1.56,0,0,1,0,0,0,0,9,3,Marienfelde Nordost,Marienfelde Nord
493,2400521,79,47,6,6,27,25,1,230,27,12,7,35.03,14.63,1.12,37.49,59.7,0.69,121.03,0.8189650327900309,56.38,4.37,8.73,21.74,1.51,-1.01,-2.26,32.7,48.13,19.17,4.85,0,1,3,2,3,4,2,28,12,Friedenstraße,Karl-Marx-Allee Nord
494,7300517,137,115,5,3,197,31,2,164,2,24,4,28.68,11.3,1.25,1.97,69.99,2.53,67.15,0.8945707429398897,69.48,2.05,4.9,6.91,0.55,-0.68,-1.66,79.17,18.05,2.78,2.6,0,1,4,4,2,1,0,59,7,Perelsplatz,Friedenau West
495,6200311,99,10,0,1,10,14,0,30,8,5,1,24.27,9.29,6.22,9.61,68.98,1.13,20.79,0.4330979560081114,32.0,3.06,7.62,14.21,0.41,-0.79,-2.48,24.6,62.79,12.61,3.2,0,0,2,0,1,0,1,14,1,Alt-Lankwitz,Lankwitz
496,12100103,109,23,2,3,25,14,0,146,15,19,0,44.74,8.97,5.88,3.04,63.87,0.74,22.53,0.519,40.43,7.43,18.54,44.2,0.9,-2.18,-4.0,43.15,49.78,7.07,3.56,0,0,2,2,2,0,0,14,2,Breitkopfbecken,Ost 1 - Reginhardstraße
497,10100313,115,19,1,3,6,20,0,203,16,5,1,24.88,7.21,1.03,35.26,70.54,0.2,12.64,0.06,3.41,3.86,8.89,21.73,0.51,-0.86,-4.63,15.68,22.13,62.19,1.8,0,0,3,1,0,0,1,18,11,Alt-Marzahn,Marzahn Süd
498,7200411,61,135,4,5,50,21,3,105,1,35,4,44.56,13.95,4.16,7.96,65.19,2.24,84.11,0.8759647072721272,56.55,4.32,11.77,15.81,0.96,-1.11,-1.5,91.56,5.37,3.07,2.14,0,0,3,1,2,4,0,35,2,Julius-Leber-Brücke,Schöneberg Südost
499,4501149,125,147,6,5,69,32,5,96,1,17,3,40.57,12.9,3.14,3.93,65.66,2.76,101.87,1.019,70.4,3.51,6.83,15.83,0.8,-0.18,2.26,61.26,38.11,0.63,2.63,0,1,3,2,2,2,2,45,5,Nikolsburger Platz,Volkspark Wilmersdorf
500,3701555,53,319,16,10,49,24,6,119,3,77,8,36.08,11.26,0.39,12.77,61.17,2.93,88.37,0.8807287738360465,59.91,2.91,4.26,5.19,0.61,0.15,1.21,89.88,5.36,4.76,2.22,0,0,6,0,0,6,0,48,13,Sredzkistraße,Prenzlauer Berg Südwest
501,9502043,144,16,1,1,18,26,0,71,3,5,0,9.74,10.57,0.95,15.19,67.2,0.3,24.11,0.2170201076526137,22.59,2.86,3.87,9.06,0.5,-0.77,-1.59,41.08,31.21,27.7,8.53,0,0,2,0,1,1,0,12,18,Dammheide,Köpenick Nord
502,5200422,61,3,0,0,2,6,0,0,0,2,0,20.1,8.82,10.45,19.87,67.09,0.32,15.61,0.323,29.07,2.98,8.23,22.77,1.37,1.0,6.66,17.72,21.46,60.82,2.6,0,0,1,0,1,0,0,7,1,Werkstraße,Brunsbütteler Damm
503,4501040,107,302,7,3,65,39,3,148,3,48,11,44.21,13.07,4.71,6.8,64.77,1.89,98.67,1.0549647211516278,72.07,2.7,5.64,7.07,0.88,-0.72,0.09,81.04,14.21,4.75,2.57,0,0,2,1,1,1,0,22,4,Hindemithplatz,Lietzenburger Straße
504,9502042,81,11,1,1,17,16,0,27,3,6,0,9.74,10.57,0.95,15.2,67.2,0.3,24.13,0.2169670443509822,22.61,2.77,3.53,6.0,0.46,-1.71,-3.05,65.78,19.05,15.18,10.9,0,0,2,0,1,0,0,13,17,Mittelheide,Köpenick Nord
505,11100204,75,6,0,4,11,15,1,118,1,1,0,33.7,8.04,0.55,52.92,71.1,0.12,1.33,0.1669920137023728,14.05,6.44,16.08,35.73,0.94,-2.43,-5.09,0.0,99.96,0.04,2.74,0,0,4,0,2,0,1,14,8,Falkenberg West,Neu-Hohenschönhausen Nord
506,3400827,73,55,7,2,32,22,4,118,9,21,2,19.69,10.51,1.64,20.26,66.1,1.64,45.55,0.44800041555932835,29.48,3.61,5.86,10.59,0.82,-0.56,1.01,70.79,18.91,10.3,2.95,0,0,4,0,2,4,0,43,11,Trelleborger Viertel,Pankow Süd
507,2100102,182,136,7,6,32,28,0,267,21,19,10,67.86,13.36,25.98,28.54,68.48,0.51,61.51,0.14170516147652962,18.36,11.05,27.34,53.44,2.52,-2.11,-2.61,13.22,64.11,22.67,2.01,0,2,4,0,1,7,1,29,8,Mehringplatz,Südliche  Friedrichstadt
508,8100105,77,50,1,3,27,15,0,218,4,29,2,61.22,11.52,6.73,9.55,62.9,1.4,98.67,0.4850415265408519,41.43,11.73,24.45,62.41,2.81,-5.74,-0.98,52.44,21.38,26.18,4.13,0,0,3,0,0,1,1,44,2,Silbersteinstraße,Schillerpromenade
509,7601341,104,15,2,0,8,17,0,34,4,4,1,39.82,8.1,12.71,26.7,71.06,0.2,4.42,0.1733769329963252,11.07,4.35,9.68,17.55,0.59,0.62,4.83,57.57,32.52,9.91,2.28,0,0,1,0,2,1,0,16,2,Diedersdorfer Weg,Marienfelde Süd
510,8200623,103,15,1,1,15,19,0,192,4,11,0,56.51,8.67,10.47,15.16,70.38,0.75,28.97,0.35000256086003173,17.98,7.33,17.18,35.82,2.18,-0.55,2.32,58.8,27.57,13.63,2.81,0,1,3,0,2,0,0,18,2,Park am Buschkrug,Britz Nord
511,6200422,138,31,2,1,33,28,0,37,1,8,0,21.82,9.29,6.22,9.61,68.98,1.13,20.78,0.433,31.99,2.36,3.98,10.57,0.74,-0.25,1.05,44.14,45.13,10.73,3.23,0,0,3,0,0,0,0,19,2,Oberhofer Platz,Ostpreußendamm
512,11400927,83,68,3,3,17,9,0,264,14,30,2,24.73,9.49,2.04,31.1,61.22,0.82,38.51,0.2132222188572923,20.72,3.2,6.31,10.19,0.4,-1.03,-0.43,82.02,4.24,13.73,1.37,0,2,1,1,0,1,0,20,8,Victoriastadt,Neu-Lichtenberg
513,2500729,64,85,6,5,42,24,4,326,15,38,2,34.16,13.95,0.74,8.44,52.44,3.05,151.94,1.1138079507858492,84.12,4.05,7.54,12.3,1.02,-0.66,-1.05,66.67,13.61,19.71,2.21,0,0,3,1,2,2,2,35,13,Pettenkofer Straße,Frankfurter Allee Nord
