PLR_ID,public_tra,eating,culture,community,health_car,public_ser,education,schools,universiti,kindergart,outdoor_fa,outdoor_le,night_life,water,ave_rent,social_hou,public_hou,dyn_ew,five_y_pls,dyn_sales,child_pov,dyn_unempl,noise,air,green,bio,B_age,mig_rate,label,PLR_NAME,BZR_NAME
07400825,80,36.0,1.0,5.0,20.0,18,0.0,1.0,0.0,23.0,48.0,11.0,11.0,2.0,10.468217310492184,2.764337714079302,12.687864059220882,1.940681881382479,66.78126542390324,39.07846388248436,28.98,1.01,1,2,1,2,B_1940,0.395326492108709,2,Friedrich-Karl-Straße,Tempelhof Südwest
10200525,59,4.0,1.0,0.0,11.0,7,0.0,1.0,0.0,1.0,27.0,4.0,1.0,0.0,8.623349428742658,2.543854776618536,38.2145309826429,6.43800296048401,65.48413895884529,6.058754280752037,43.37,1.72,0,0,0,2,B_1941_1990,0.2516488151871,0,Schleipfuhl,Hellersdorf Ost
11300725,117,23.0,0.0,4.0,31.0,19,0.0,0.0,0.0,8.0,373.0,12.0,23.0,1.0,8.720180548310601,0.590339465798461,32.84959375981314,4.891194076995161,62.089798402306336,6.993212095716299,18.39,0.22,1,1,1,2,B_1940,0.277899485797494,0,Nibelungenviertel,Alt-Lichtenberg
11100307,59,10.0,0.0,4.0,21.0,17,1.0,1.0,1.0,2.0,163.0,10.0,4.0,1.0,8.04,0.55,52.92,5.31,71.1,14.05,40.39,1.61,1,0,0,2,B_1941_1990,0.305383251230357,0,Zingster Straße Ost,Neu-Hohenschönhausen Süd
12200308,88,12.0,0.0,1.0,18.0,14,0.0,0.0,0.0,13.0,60.0,2.0,17.0,0.0,8.249715124364593,4.118959571768064,17.580019167231512,5.459154538320145,65.06196313726367,39.84021747622523,37.33,1.88,3,1,1,2,B_1941_1990,0.431283205321662,0,Meller Bogen,West 4 - Auguste-Viktoria-Allee
06200421,182,35.0,1.0,2.0,44.0,33,0.0,0.0,1.0,11.0,49.0,3.0,12.0,0.0,9.29026240312727,6.21954467760399,9.608797074058092,2.820162289253203,68.97989739599055,31.992119521139536,16.8,0.86,1,1,0,1,B_1941_1990,0.265991936428271,2,Königsberger Straße,Ostpreußendamm
01400938,108,66.0,1.0,7.0,80.0,23,2.0,0.0,1.0,29.0,301.0,8.0,51.0,11.0,9.649291864335536,5.888098791539669,15.131718954741956,1.129891507923603,61.634706159532065,43.608386195898056,46.34,2.22,3,1,0,1,B_1940,0.50343734185912,4,Kameruner Straße,Parkviertel
03500934,84,29.0,5.0,1.0,12.0,20,0.0,2.0,1.0,11.0,49.0,8.0,7.0,0.0,10.289644599822786,1.733218804377393,21.082341628342405,5.909757128079073,63.253732402246975,22.289484309046383,9.63,1.51,1,1,2,2,B_1940,0.259344186724531,2,Weißenseer Spitze,Weißensee
06400735,175,23.0,0.0,1.0,5.0,20,0.0,0.0,0.0,2.0,153.0,1.0,4.0,6.0,11.449586017265682,2.46973985529854,2.069923040696885,2.919572600476676,69.69113748190343,21.316495811217468,3.98,0.2,1,0,0,0,B_1941_1990,0.226549376743033,2,Wannsee,Zehlendorf Südwest
09200717,93,15.0,2.0,5.0,25.0,25,1.0,0.0,0.0,3.0,71.0,7.0,7.0,2.0,10.220037653838663,2.910169907274467,25.38993941602868,16.15979719553059,55.36035393456557,43.31890380835262,23.83,1.47,1,1,1,1,B_1940,0.204093121883973,0,Dörpfeldstraße Ost,Adlershof
06400844,178,44.0,2.0,0.0,32.0,25,0.0,2.0,10.0,7.0,156.0,4.0,4.0,3.0,11.450234501403756,2.472091205223697,2.072630527446454,2.920640997080772,69.68907774391816,21.342826187326573,4.4,0.09,1,1,0,0,B_1940,0.325642188096929,2,Dahlem,Zehlendorf Nord
06300634,117,30.0,1.0,1.0,15.0,26,0.0,0.0,1.0,2.0,20.0,6.0,7.0,2.0,10.83999935388565,3.51999979019165,2.479999852180481,3.779999774694442,68.33999592661858,44.52999734580517,5.28,0.4,0,1,0,1,B_1940,0.242515266126882,2,Lichterfelde West,Drakestraße
02500726,49,52.0,3.0,5.0,27.0,20,2.0,1.0,0.0,16.0,130.0,18.0,22.0,0.0,13.96568175147637,0.740396479954943,8.424006702102488,9.825484557064481,52.43434362379136,84.2806435162702,18.66,0.86,1,2,2,2,B_1940,0.357556288701716,2,Hausburgviertel,Frankfurter Allee Nord
12601032,79,11.0,0.0,0.0,9.0,14,0.0,1.0,0.0,6.0,29.0,3.0,3.0,0.0,7.55,1.56,42.23,3.38,69.9,15.78,65.22,1.62,0,1,0,1,B_1941_1990,0.499471761328413,0,Rollbergesiedlung,Rollbergesiedlung
05100315,97,47.0,4.0,3.0,23.0,12,0.0,1.0,1.0,11.0,107.0,3.0,18.0,1.0,7.99,5.95,12.59,6.47,63.56,33.4,43.46,1.07,3,2,1,2,B_1940,0.450321426467663,0,Ackerstraße,Spandau Mitte
12400722,107,17.0,0.0,0.0,7.0,19,0.0,0.0,0.0,7.0,84.0,2.0,5.0,0.0,9.725229226290248,1.725465936716646,1.704648947115056,1.212023519845679,75.50448083377442,15.525218880791218,4.15,0.37,0,0,0,0,B_1941_1990,0.152757262073602,2,Hermsdorf West,Nord 1 - Frohnau/Hermsdorf
08300934,144,18.0,1.0,3.0,13.0,17,0.0,0.0,1.0,7.0,93.0,7.0,3.0,4.0,8.217811296674482,6.631910376132291,27.014375255095075,2.326851927663665,73.04266644259974,24.12541012390342,51.1,3.56,1,1,1,2,B_1941_1990,0.526790059078678,0,Gropiusstadt Nord-West,Gropiusstadt West
05100208,109,5.0,0.0,0.0,1.0,9,0.0,0.0,0.0,2.0,30.0,2.0,1.0,0.0,7.99,5.95,12.59,6.47,63.56,33.4,49.49,2.02,3,0,0,1,B_1941_1990,0.443421624765441,0,Im Spektefeld,Falkenhagener Feld
05100207,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,7.991886485237629,5.960227618785575,12.60654603923671,6.463386226333678,63.56802349236794,33.39015908586793,7.98,-0.34,3,0,0,1,B_1991_2015,0.272683019230617,2,An der Tränke,Falkenhagener Feld
02500835,187,261.0,12.0,10.0,59.0,35,0.0,2.0,2.0,17.0,383.0,15.0,98.0,5.0,13.969143596502292,0.741197545846917,8.380214398552889,9.837292843809848,52.416044431219376,84.32586083876448,18.91,1.14,1,1,2,2,B_1940,0.382140694034208,1,Stralauer Kiez,Frankfurter Allee Süd FK
05200528,105,12.0,0.0,2.0,13.0,12,0.0,0.0,0.0,2.0,86.0,12.0,1.0,0.0,8.820713530982612,10.444024962511612,19.85793656007154,3.558499571514549,67.09458793149213,29.056029346031135,20.23,0.34,0,1,0,0,B_1941_1990,0.287093005905478,2,Weinmeisterhornweg,Heerstraße
04400832,76,26.0,2.0,3.0,29.0,13,0.0,2.0,3.0,5.0,97.0,0.0,5.0,3.0,12.377945634110365,7.937892751970794,8.994667066519614,4.735979042733089,68.32302892370382,57.719402991728856,9.34,0.6,0,1,2,1,B_1940,0.26742686364359,2,Breite Straße,Schmargendorf
12400619,210,35.0,2.0,4.0,14.0,41,0.0,3.0,1.0,9.0,179.0,5.0,7.0,0.0,8.546893753969144,3.974948888999169,15.712338941110813,4.923174097862284,66.4411329693037,36.420602382922844,6.58,0.36,1,0,0,0,B_1941_1990,0.160545297383925,2,Heiligensee,West 2 - Heiligensee/Konradshöhe
01401047,122,83.0,4.0,8.0,48.0,17,0.0,1.0,0.0,26.0,303.0,6.0,44.0,1.0,9.600574866533279,5.895475815312238,15.244065092933598,1.081596959584858,61.66207689928473,43.5036127589515,51.69,2.08,0,2,2,2,B_1940,0.588428471721143,4,Sparrplatz,Wedding Zentrum
11200512,105,26.0,3.0,3.0,13.0,13,0.0,0.0,0.0,2.0,205.0,11.0,13.0,0.0,8.911897342355806,2.758401341625504,35.94914474423764,11.202158183011854,64.34830341403539,10.605921788691557,13.76,0.99,0,1,0,1,B_1940,0.21014019376139,0,Orankesee,Alt-Hohenschönhausen Süd
03601243,53,143.0,8.0,4.0,50.0,26,7.0,3.0,1.0,34.0,159.0,5.0,45.0,2.0,10.490094140642324,0.634754348825663,15.46268906484358,3.969649914684705,61.32259489796124,65.87785487292334,5.89,0.44,1,2,2,2,B_1940,0.280284753718648,3,Rodenbergstraße,Prenzlauer Berg Nord
10400835,205,16.0,1.0,1.0,24.0,34,0.0,0.0,0.0,2.0,126.0,11.0,7.0,0.0,9.709260577578098,0.551356994966045,0.775497801518068,5.790441101752222,76.55246300517581,2.412483320394531,9.06,-0.19,0,1,0,1,B_1991_2015,0.094972387554516,2,Kaulsdorf Nord,Kaulsdorf
05100313,92,25.0,0.0,4.0,17.0,17,0.0,1.0,0.0,10.0,202.0,24.0,13.0,0.0,7.990231176255765,5.952126298818621,12.600767732209205,6.468396387143584,63.561551487290124,33.401587892662064,42.09,1.41,3,1,0,2,B_1991_2015,0.520963261183331,0,Eiswerder,Spandau Mitte
09301228,57,10.0,0.0,0.0,0.0,7,0.0,0.0,0.0,1.0,39.0,1.0,0.0,0.0,11.559593381774322,8.939140619463577,23.25032521389774,8.969373574062775,67.94015568457544,4.440697572104983,7.52,1.0,0,0,0,0,B_1991_2015,0.109298223675094,2,Schmöckwitz/Rauchfangswerder,Schmöckwitz
09300921,71,5.0,0.0,0.0,3.0,9,0.0,0.0,0.0,1.0,79.0,2.0,0.0,0.0,11.56,8.94,23.25,8.97,67.94,4.44,4.71,-0.06,1,1,0,1,B_1940,0.162896801975915,2,Preußen Siedlung,Altglienicke
10100316,107,19.0,0.0,0.0,5.0,18,0.0,0.0,0.0,3.0,526.0,25.0,2.0,2.0,7.215788675057119,1.034492912410933,35.212213658942204,3.142595408867346,70.5325341634339,3.40843872149213,14.21,-0.02,1,1,0,1,B_1991_2015,0.145601668864013,0,Landsberger Tor,Marzahn Süd
11401032,139,29.0,0.0,5.0,38.0,27,0.0,0.0,1.0,6.0,397.0,17.0,26.0,3.0,9.479574738471419,2.022834417665726,31.132805000481895,9.92713265970815,61.236843605953034,20.541762126705727,41.06,1.25,2,2,1,2,B_1941_1990,0.365196600371989,0,Rosenfelder Ring,Friedrichsfelde Nord
05100317,175,49.0,7.0,2.0,13.0,16,0.0,1.0,1.0,3.0,96.0,3.0,14.0,5.0,8.002507139041555,6.011238261622493,12.717293978432425,6.426431052845436,63.609069766532045,33.37866349870339,35.26,2.7,3,1,1,2,B_1940,0.487789746503232,0,Freiheit,Spandau Mitte
06200315,116,17.0,3.0,0.0,23.0,27,0.0,0.0,0.0,8.0,42.0,6.0,2.0,0.0,9.28999944627285,6.219999629259109,9.609999427199362,2.819999831914902,68.9799958884716,31.98999809324741,15.34,0.82,0,1,0,2,B_1941_1990,0.357197749239042,2,Gallwitzallee,Lankwitz
04400833,79,25.0,2.0,4.0,47.0,17,0.0,0.0,1.0,6.0,94.0,0.0,5.0,2.0,12.379999524245296,7.949999582694382,9.009999510355351,4.739999784328162,68.31999752338176,57.7999970429786,31.49,1.56,2,2,2,2,B_1941_1990,0.366885111003,2,Schlangenbader Straße,Schmargendorf
09501838,101,11.0,0.0,1.0,4.0,17,0.0,0.0,0.0,1.0,123.0,3.0,1.0,0.0,10.569017704253783,0.950682965168962,15.204921127478592,7.668381508841413,67.20089843004943,22.603979748717975,7.96,0.72,0,0,0,0,B_1991_2015,0.10369137780196,2,Rahnsdorf,Rahnsdorf
03601244,60,132.0,8.0,4.0,31.0,28,3.0,1.0,1.0,20.0,154.0,2.0,34.0,2.0,10.49006453123875,0.633271146975458,15.455610530730336,3.966639394303784,61.315544687490906,65.93155650045722,7.04,0.47,1,2,2,2,B_1940,0.28028200209464,3,Humannplatz,Prenzlauer Berg Nord
12400720,73,8.0,1.0,1.0,21.0,15,0.0,0.0,0.0,1.0,78.0,0.0,1.0,1.0,9.739109939055197,1.721618305738084,1.470374693780905,1.192725499116495,75.5533356420185,15.475368396047708,3.73,-0.05,0,0,0,0,B_1941_1990,0.138234991450682,2,Frohnau West,Nord 1 - Frohnau/Hermsdorf
11501340,94,23.0,2.0,4.0,20.0,22,1.0,0.0,0.0,7.0,302.0,13.0,4.0,2.0,9.750018768628834,1.300669753826696,24.827466345752107,10.271326554402293,62.320560502783195,26.575407002651954,4.63,0.26,1,1,0,1,B_1940,0.132558838511298,2,Karlshorst Nord,Karlshorst
07200414,74,91.0,9.0,5.0,23.0,20,3.0,3.0,1.0,27.0,103.0,11.0,29.0,3.0,13.98437231843,4.058516802598501,7.831900581908222,3.276735271097397,65.1813100076558,56.64129293323191,13.7,0.93,1,2,2,2,B_1940,0.386617738968204,3,Hohenfriedbergstraße,Schöneberg Südost
07200410,97,150.0,2.0,5.0,67.0,24,4.0,1.0,0.0,38.0,136.0,7.0,42.0,5.0,13.98999916613102,4.039999759197235,7.809999534487724,3.279999804496765,65.17999611496926,56.659996622800826,43.52,2.79,1,2,2,2,B_1940,0.445446170400194,3,Feurigstraße,Schöneberg Südost
09301126,115,20.0,0.0,1.0,4.0,18,0.0,0.0,0.0,1.0,108.0,2.0,2.0,0.0,11.537165257935122,8.891245115262427,23.268417582562396,8.936272146461997,67.94666683881077,4.484885542399134,9.47,0.71,1,0,0,0,B_1940,0.156147239992334,2,Grünau,Grünau
04501152,117,121.0,2.0,3.0,71.0,30,1.0,5.0,3.0,25.0,81.0,2.0,12.0,4.0,12.90009951513057,3.140081689482322,3.930351559837291,3.030022829116787,65.6599607259716,70.3987604198599,9.96,0.6,0,1,2,2,B_1941_1990,0.436121490153743,2,Prager Platz,Volkspark Wilmersdorf
09401329,175,25.0,1.0,2.0,5.0,28,0.0,2.0,0.0,1.0,232.0,16.0,6.0,1.0,8.471380959209347,2.41203980811857,25.717766790739113,4.212456194426633,69.11890026321053,9.740978958506602,9.66,0.98,0,0,0,0,B_1991_2015,0.071702391829069,0,Kietzer Feld/Nachtheide,Köpenick Süd
01100312,167,138.0,12.0,11.0,22.0,30,2.0,3.0,5.0,10.0,329.0,17.0,25.0,23.0,16.16605289051193,1.873940915270941,16.6768093412125,11.285443773691078,56.72651501409127,48.877002989496106,13.9,0.69,2,2,1,2,B_1941_1990,0.444524143843402,1,Heine-Viertel West,Alexanderplatz
01200522,107,144.0,4.0,6.0,52.0,38,1.0,1.0,1.0,24.0,230.0,3.0,27.0,2.0,14.527803090987726,6.687020909031853,4.413595706000924,6.065937668615953,59.13848422070034,52.389652948370205,13.63,0.59,0,2,2,2,B_1940,0.356077400395422,1,Elberfelder Straße,Moabit West
03200207,136,22.0,1.0,1.0,19.0,20,1.0,1.0,0.0,16.0,62.0,4.0,5.0,2.0,10.759853729331516,3.209082338071894,3.459824872770114,5.410350604180131,68.9983040562307,22.114307220380287,11.35,0.74,1,1,0,1,B_1991_2015,0.167655643690376,2,Herthaplatz,Blankenfelde/Niederschönhausen
05200629,188,46.0,5.0,0.0,30.0,15,0.0,1.0,1.0,11.0,114.0,10.0,20.0,0.0,8.818359751687385,10.441107592103071,19.85561402008403,3.565750284441747,67.083023604732,29.07855594413355,36.31,0.86,1,1,0,2,B_1941_1990,0.398950810450536,0,Borkumer Straße,Wilhelmstadt
07601237,87,13.0,0.0,2.0,10.0,13,0.0,0.0,0.0,8.0,34.0,8.0,4.0,1.0,8.099999517202377,12.71999924182892,26.729998406767844,1.989999881386757,71.05999576449395,11.039999341964721,10.69,0.59,1,1,0,1,B_1941_1990,0.258921152769549,0,Kirchstraße,Marienfelde Nord
03601139,61,57.0,6.0,4.0,56.0,23,6.0,3.0,1.0,31.0,120.0,13.0,22.0,2.0,10.489789097784088,0.657986040795222,15.460154421171174,3.965334558552131,61.31826534817926,65.88834562939591,14.17,0.62,1,1,2,2,B_1940,0.327512860202557,3,Norweger Viertel,Prenzlauer Berg Nordwest
11100309,77,9.0,0.0,4.0,15.0,15,1.0,0.0,1.0,2.0,91.0,3.0,3.0,1.0,8.04142495290689,0.553850607387503,52.8892210065831,5.319970643951674,71.0883184701945,14.043090445512718,25.83,0.8,1,1,0,2,B_1941_1990,0.217725617290976,0,Mühlengrund,Neu-Hohenschönhausen Süd
08100416,106,105.0,8.0,5.0,85.0,19,1.0,2.0,0.0,24.0,404.0,5.0,66.0,2.0,11.52,6.73,9.55,-2.02,62.9,41.44,36.31,2.09,1,1,2,2,B_1940,0.535056733357366,4,Alt-Rixdorf,Rixdorf
11200410,110,13.0,0.0,2.0,16.0,17,0.0,0.0,2.0,4.0,67.0,7.0,4.0,1.0,8.906606005688372,2.749403140153444,36.04134663606965,11.180598406266947,64.38051283600943,10.61098514834157,31.47,1.82,1,1,0,1,B_1991_2015,0.307433820240194,0,Malchower Weg,Alt-Hohenschönhausen Nord
03300517,61,3.0,0.0,0.0,1.0,11,1.0,1.0,0.0,0.0,66.0,8.0,0.0,0.0,9.20811900815772,10.044217544719631,5.038844145135718,5.968919579993253,71.30942288115146,0.482840061236548,4.17,0.02,3,1,0,0,B_1940,0.042927624498427,2,Märchenland,Blankenburg/Heinersdorf/Märchenland
07200308,135,103.0,1.0,4.0,122.0,34,4.0,6.0,3.0,40.0,192.0,5.0,26.0,5.0,13.984508901984663,4.034798262179829,7.79484711272642,3.277219867105595,65.18668109230813,56.704447368016694,28.76,1.65,1,2,1,2,B_1940,0.45598329684931,3,Volkspark (Rudolph-Wilde-Park),Schöneberg Südwest
08200833,85,9.0,0.0,3.0,12.0,11,0.0,2.0,0.0,4.0,75.0,4.0,4.0,0.0,8.669548876904884,10.46605680387933,15.172032705557067,2.000331257560756,70.38267295388505,17.986272784268948,44.2,3.03,0,0,1,1,B_1941_1990,0.465849808279337,0,Buckow Ost,Buckow
03701660,69,91.0,4.0,7.0,45.0,26,4.0,2.0,1.0,23.0,244.0,11.0,25.0,6.0,11.261451068152674,0.390955589448568,12.793771630900444,5.208725311111193,61.16904444254935,59.90692207620945,6.21,0.32,1,2,1,2,B_1940,0.283967238916486,3,Bötzowstraße,Prenzlauer Berg Süd
07400823,128,33.0,0.0,2.0,12.0,18,0.0,1.0,0.0,22.0,49.0,7.0,10.0,4.0,10.470099232748217,2.760036053717922,12.689863230484443,1.940037715708313,66.77995700619655,39.08049520991532,34.39,0.16,1,2,1,2,B_1940,0.395327492340909,2,Wittekindstraße,Tempelhof Südwest
07501134,139,22.0,0.0,1.0,20.0,20,0.0,0.0,0.0,11.0,147.0,21.0,11.0,6.0,8.300183632532326,8.041210525630062,10.092528918191343,2.769620350981663,68.3210260944677,37.20042013381916,23.65,1.09,1,1,0,1,B_1941_1990,0.301591880109465,2,Hundsteinweg,Mariendorf Süd
09401433,84,13.0,1.0,1.0,3.0,15,0.0,1.0,0.0,1.0,100.0,6.0,4.0,1.0,8.471561561793788,2.408914102195995,25.71217534350231,4.212573141447502,69.1185700582713,9.749571365363664,26.99,0.59,0,0,0,0,B_1941_1990,0.071622267591562,0,Allende II,Allende-Viertel
10400837,105,10.0,2.0,0.0,9.0,29,1.0,0.0,0.0,1.0,88.0,2.0,0.0,0.0,9.70891336683024,0.567044288517645,0.856749321829993,5.840247401652596,76.49288107777946,2.41355415148093,2.71,0.31,1,1,0,0,B_1991_2015,0.073884547080085,2,Kaulsdorf Süd,Kaulsdorf
03100101,69,2.0,0.0,2.0,6.0,12,0.0,0.0,0.0,3.0,65.0,14.0,3.0,2.0,8.653085947709915,0.006451448081643,44.73401346184429,6.987574326887553,63.499270386401044,7.419446536938777,12.37,2.73,0,0,0,0,B_1940,0.172366996634227,0,Bucher Forst,Buch
05100101,116,14.0,0.0,2.0,3.0,17,0.0,5.0,0.0,7.0,122.0,37.0,5.0,0.0,7.99027752493268,5.949695689009968,12.588918570436654,6.469444912401887,63.56131919159896,33.39773305017188,8.81,0.25,3,0,0,0,B_1940,0.30576487785705,2,Hakenfelde Nord,Hakenfelde
08401139,128,20.0,1.0,0.0,17.0,19,0.0,0.0,1.0,5.0,71.0,10.0,4.0,4.0,7.901197410969763,18.551462162261597,9.798752950730849,1.930363543168059,73.55561109814793,10.668626229577349,23.46,2.25,1,1,0,1,B_1941_1990,0.346390424089911,0,Vogelviertel Süd,Buckow Nord
03400829,100,20.0,1.0,0.0,28.0,14,2.0,1.0,0.0,7.0,35.0,10.0,6.0,0.0,10.504284304166212,1.677017070781439,20.192735184282068,6.009823883520439,66.12290201316587,29.352417061459274,13.45,0.93,2,1,2,2,B_1941_1990,0.196905381890347,2,Arnold-Zweig-Straße,Pankow Süd
04200310,152,43.0,2.0,2.0,19.0,22,1.0,1.0,0.0,6.0,160.0,0.0,8.0,2.0,10.64,2.37,3.58,2.68,66.23,66.36,13.41,1.39,1,2,1,1,B_1940,0.333951561385382,2,Fürstenplatz,Westend
11400929,130,32.0,1.0,6.0,44.0,27,0.0,0.0,0.0,15.0,346.0,32.0,30.0,1.0,9.489115010937676,2.038334267522441,31.111997171760304,9.98414107360295,61.22099626274198,20.694238652820932,21.9,0.52,1,1,1,2,B_1940,0.248191517863893,0,Weitlingkiez,Neu-Lichtenberg
10200629,91,11.0,0.0,1.0,11.0,18,0.0,0.0,0.0,3.0,143.0,2.0,5.0,1.0,8.627445189587304,2.546799863583874,38.11813316574087,6.470426647749265,65.4879630080983,6.042729264104273,24.68,1.36,0,2,0,1,B_1941_1990,0.169972354005393,0,Teterower Ring,Hellersdorf Süd
12100204,181,41.0,4.0,2.0,50.0,26,1.0,1.0,0.0,17.0,140.0,13.0,31.0,0.0,8.97050835179849,5.87971305004845,3.054485848230979,5.39571941447648,63.86799972002249,40.432974597368016,46.15,0.72,3,1,0,2,B_1940,0.472213192444748,2,Schäfersee,Ost 2 - Alt-Reinickendorf
05100211,132,7.0,0.0,0.0,7.0,17,0.0,0.0,0.0,6.0,49.0,4.0,6.0,0.0,7.999862083643675,6.003470520302653,12.676503309085964,6.435422012507916,63.601942458674316,33.348548019602894,25.63,1.47,3,1,0,1,B_1941_1990,0.33507623637685,0,An der Kappe,Falkenhagener Feld
06200314,87,27.0,1.0,2.0,31.0,27,0.0,0.0,0.0,10.0,31.0,0.0,5.0,1.0,9.28999944627285,6.219999629259109,9.609999427199362,2.819999831914902,68.9799958884716,31.98999809324741,22.46,0.57,0,1,0,1,B_1941_1990,0.303918400182874,2,Kaiser-Wilhelm-Straße,Lankwitz
04200203,116,7.0,0.0,0.0,6.0,15,0.0,1.0,0.0,1.0,95.0,2.0,4.0,4.0,10.63831296668883,2.372913534667896,3.586876707448537,2.682219812292606,66.22860735058596,66.33736182140143,7.18,0.01,1,0,0,1,B_1940,0.272059170084891,2,Olympiagelände,Heerstraße
09401534,119,35.0,2.0,5.0,9.0,20,1.0,2.0,0.0,4.0,144.0,8.0,10.0,0.0,8.47508892303944,2.406771027889481,25.696026155084983,4.220015972773544,69.11316033314448,9.775299851310557,29.68,0.4,1,1,1,2,B_1940,0.20454040960675,0,Altstadt Köpenick,Altstadt Köpenick
07200409,134,215.0,3.0,7.0,109.0,40,6.0,1.0,2.0,47.0,218.0,6.0,54.0,6.0,13.979552034265362,4.072659177347086,7.851415889528579,3.274588113315403,65.18341985513922,56.63113651315681,12.32,0.21,1,2,2,2,B_1940,0.445455802758732,3,Belziger Straße,Schöneberg Südost
05400943,126,21.0,0.0,0.0,7.0,14,0.0,0.0,3.0,5.0,43.0,1.0,1.0,0.0,9.89,1.49,1.78,1.31,73.97,8.12,2.29,-0.09,0,0,0,1,B_1941_1990,0.185359441694192,2,Jägerallee,Gatow/Kladow
04200206,59,9.0,0.0,0.0,4.0,13,0.0,1.0,0.0,1.0,33.0,1.0,3.0,0.0,10.63357556007104,2.382406772124814,3.605402373688994,2.67769934945216,66.23293848347734,66.27763116420131,7.51,0.54,1,1,0,0,B_1941_1990,0.283659295254958,2,Kranzallee,Heerstraße
10100209,82,11.0,0.0,1.0,8.0,19,0.0,0.0,0.0,1.0,274.0,18.0,4.0,1.0,7.21,1.03,35.26,3.12,70.54,3.41,30.48,0.33,1,1,0,2,B_1941_1990,0.257922271749978,0,Lea-Grundig-Straße,Marzahn Mitte
04300518,153,75.0,5.0,4.0,22.0,29,2.0,3.0,0.0,25.0,243.0,6.0,20.0,3.0,13.048473848929861,4.735964560235152,6.959379834217252,3.36405981388758,64.7927433233906,71.88398745732847,29.64,0.52,1,1,1,2,B_1940,0.469709474692924,4,Kaiserin-Augusta-Allee,Mierendorffplatz
11200411,106,11.0,1.0,2.0,9.0,16,0.0,1.0,0.0,4.0,43.0,7.0,3.0,0.0,8.90851031961327,2.758209953999176,35.97296224932244,11.202547745818885,64.35616190328757,10.58518710095188,27.83,1.67,1,1,1,2,B_1940,0.235780203440464,0,Hauptstraße,Alt-Hohenschönhausen Nord
01300732,78,62.0,11.0,12.0,39.0,15,3.0,0.0,0.0,28.0,101.0,11.0,42.0,0.0,10.240577715100553,23.083836265473035,19.7707880749405,2.866646759953437,63.974305723783694,25.261064444246912,61.62,2.76,3,1,2,2,B_1940,0.637359229134994,4,Soldiner Straße,Osloer Straße
07501030,127,38.0,0.0,7.0,29.0,19,0.0,1.0,0.0,24.0,48.0,7.0,13.0,0.0,8.303897551553092,8.030516441543584,10.094669876844854,2.7685092072119,68.31723369329933,37.213358597070915,35.39,0.59,1,1,1,2,B_1940,0.421521342161885,2,Machonstraße,Mariendorf Nord
04400830,145,45.0,1.0,4.0,38.0,24,0.0,2.0,0.0,11.0,138.0,5.0,9.0,2.0,12.38026643279358,7.947539367381251,9.00740126395074,4.739125282569439,68.31864125476801,57.806448217108844,14.9,0.82,1,2,2,1,B_1940,0.399889954529471,2,Forckenbeckstraße,Schmargendorf
01200521,88,109.0,3.0,4.0,44.0,30,1.0,1.0,0.0,18.0,135.0,2.0,32.0,1.0,14.53,6.69,4.41,6.07,59.13,52.36,51.4,2.11,2,1,1,2,B_1940,0.589493153235884,4,Zwinglistraße,Moabit West
10200422,53,8.0,2.0,1.0,17.0,7,0.0,1.0,0.0,3.0,128.0,1.0,4.0,1.0,8.62,2.55,38.33,6.44,65.45,6.07,53.66,3.42,0,1,0,1,B_1941_1990,0.378728320933334,0,Hellersdorfer Promenade,Hellersdorf Nord
10400938,176,9.0,0.0,1.0,16.0,23,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,9.70978828598949,0.550387955325277,0.757289947094541,5.790125929439091,76.55784269417069,2.410709919215733,1.79,-0.08,0,0,0,1,B_1991_2015,0.091553514504054,2,Mahlsdorf Nord,Mahlsdorf
08100209,125,71.0,2.0,4.0,44.0,22,0.0,2.0,0.0,30.0,284.0,1.0,54.0,4.0,11.52,6.73,9.55,-2.02,62.9,41.44,55.92,2.95,1,2,2,2,B_1940,0.597363754395869,4,Glasower Straße,Neuköllner Mitte/Zentrum
03300412,75,9.0,0.0,1.0,12.0,13,0.0,0.0,0.0,1.0,32.0,19.0,0.0,1.0,9.209974688673755,10.059543087482453,4.961810120483861,5.970046426645058,71.30964572949576,0.460315311419836,2.13,0.41,1,0,0,0,B_1991_2015,0.093830132137338,2,Karow Bahnhof,Karow
03501038,117,18.0,4.0,0.0,17.0,17,0.0,0.0,0.0,4.0,262.0,8.0,8.0,2.0,10.288227683849344,1.731447892573997,21.10856814287792,5.916494017038185,63.25172319481809,22.274901367970887,20.41,0.96,2,1,0,1,B_1991_2015,0.154468164982933,2,Hansastraße,Weißensee Ost
01100207,202,228.0,18.0,8.0,27.0,29,1.0,1.0,6.0,12.0,379.0,12.0,15.0,15.0,16.16574122607359,1.876624190354487,16.678138609622838,11.28429328132188,56.72782195076463,48.87360496303532,18.9,0.74,2,2,1,2,B_1991_2015,0.516183174798809,1,Leipziger Straße,Regierungsviertel
08100415,78,127.0,11.0,8.0,85.0,21,1.0,0.0,0.0,20.0,369.0,5.0,71.0,0.0,11.52,6.73,9.55,-2.02,62.9,41.44,38.49,2.11,1,1,2,2,B_1940,0.535039123972513,4,Ganghoferstraße,Rixdorf
